sympathize,10,6.96,8,3,3,1
symmetrically,13,4.53,10,4,5,1
sympathized,11,4.25,9,3,4,1
symphonic,9,6.23,8,3,3,1
symptomatic,11,6.24,11,4,2,1
synchronize,11,6.46,9,3,3,1
synchronized,12,6.54,10,3,4,1
synchronous,11,7.74,9,3,3,1
syndicated,10,7.38,10,4,3,1
synergistic,11,5.65,10,4,4,1
synonymous,10,6.86,9,4,3,1
subjected,9,8.06,9,3,3,1
subjectively,12,5.89,11,4,4,1
subliminal,10,6.9,9,4,3,1
submissive,10,7.78,8,3,3,1
suborbital,10,4.14,9,4,3,1
subordinated,12,5.13,11,5,4,1
subscribed,10,8.21,9,2,3,1
subscribing,11,8.03,10,3,3,1
subsequently,12,8.33,12,4,3,1
substantiates,13,4.04,12,4,3,1
subservient,11,6.01,10,3,3,1
subsidize,9,6.95,8,3,2,1
subsidized,10,7.31,9,3,3,1
substantial,11,9.24,9,3,2,1
substantially,13,8.36,10,4,3,1
substantiate,12,6.94,11,4,2,1
substantively,13,4.69,12,4,3,1
substituted,11,7.47,11,4,3,1
substitutionary,15,3,13,6,4,1
subtracting,11,6.02,10,3,3,1
succeeded,9,8.35,8,3,3,1
subterranean,12,5.6,11,4,2,1
subtitled,9,6.88,8,3,3,1
subtracted,10,5.87,10,3,3,1
subtropical,11,4.62,10,4,4,1
suburbanized,12,0.69,10,4,5,1
subversive,10,6.61,8,3,3,1
successful,10,10.38,8,3,3,1
successfully,12,9.7,9,4,4,1
successive,10,7.24,8,3,3,1
successively,12,5.7,10,4,4,1
sufficiently,12,8.5,9,4,3,1
suffocated,10,4.81,9,4,2,1
suffocating,11,5.19,9,4,2,1
suggested,9,10.17,9,3,2,1
suggestible,11,4.11,10,4,2,1
suggesting,10,9.06,9,3,2,1
suggestive,10,6.41,9,3,2,1
summarized,10,7.31,8,3,3,1
summarizes,10,6.64,9,4,3,1
summarizing,11,6.51,9,4,3,1
superabundant,13,0,12,5,3,1
superceded,10,5.96,9,4,3,1
supercilious,12,4.45,10,4,3,1
supercritical,13,4.53,11,5,3,1
superficial,11,7.52,8,4,3,1
superficially,13,6.02,9,5,4,1
superfluous,11,6.61,9,3,3,1
superhuman,10,5.89,10,4,2,1
superimpose,11,4.68,9,4,3,1
superimposed,12,5.95,10,4,4,1
superimposes,12,2.83,11,5,4,1
superimposing,13,4.32,11,5,4,1
superintend,11,1.1,11,4,3,1
superintendent's,16,3.4,14,5,0,1
supernormal,11,3.89,9,4,3,1
superseded,10,6.99,9,4,2,1
supersensitive,14,3.64,12,5,3,1
supersonic,10,6.25,9,4,3,1
stochastic,10,6.66,9,3,2,1
storyteller's,13,4.08,10,4,4,1
stouthearted,12,1.61,10,3,0,1
straddling,10,5.59,8,3,2,1
straightened,12,6.88,7,2,3,1
straightening,13,5.88,8,3,3,1
straightforward,15,8.07,11,3,3,1
strangest,9,6.64,9,2,2,1
strangulate,11,2.2,11,3,1,1
strategic,9,9.09,9,3,2,1
strategically,13,6.31,11,4,3,1
stratified,10,5.27,9,3,3,1
streamlined,11,6.28,9,2,3,1
strengthen,10,7.84,8,2,2,1
strengthened,12,6.61,9,2,3,1
strengthens,11,6.05,9,2,3,1
strenuous,9,6.04,9,2,1,1
strictest,9,7.2,9,2,2,1
strikingly,10,5.59,9,3,3,1
stringently,11,3.85,11,3,3,1
strongest,9,8.17,9,2,2,1
structural,10,8.4,9,3,3,1
structured,10,8.51,8,2,3,1
struggling,10,8.22,8,3,2,1
stubbornly,10,5.71,8,3,2,1
stunningly,10,5.66,8,3,3,1
stupendous,10,6.54,9,3,1,1
stupidest,9,6.49,9,3,2,1
stylistic,9,6.47,9,3,3,1
subatomic,9,5.63,9,4,3,1
subconsciously,14,5.92,11,4,4,1
subcontract,11,4.8,11,3,2,1
subcutaneous,12,5.16,12,4,2,1
staggering,10,6.79,7,3,2,1
staggeringly,12,4.37,9,4,3,1
standardize,11,6.12,9,3,2,1
standardized,12,7.83,10,3,3,1
standoffish,11,3.64,9,3,3,1
standstill,10,5.74,9,2,2,1
startling,9,7.03,8,3,2,1
startlingly,11,4.84,10,4,3,1
statesmanlike,13,2.4,11,3,4,1
stationary,10,7.58,8,4,3,1
statistical,11,9.03,10,4,3,1
statistically,13,7.6,11,4,4,1
statutory,9,7.25,9,4,2,1
steadfastly,11,5.46,10,3,2,1
stealthily,10,4.89,8,3,3,1
Stevenson's,11,3.56,8,3,3,1
stereophonic,12,3.97,11,4,3,1
stereotyped,11,5.94,10,3,3,1
sterilized,10,6.02,9,3,3,1
stigmatize,10,4.08,9,3,2,1
stimulated,10,6.9,11,4,3,1
stimulates,10,6.19,10,3,3,1
stimulating,11,7.55,11,4,3,1
stimulatory,11,4.01,12,5,3,1
stipulate,9,5.88,9,3,2,1
stipulates,10,5.38,10,3,3,1
specialized,11,8.81,8,3,3,1
specializes,11,8.41,9,4,3,1
specializing,12,8.68,9,4,3,1
specifically,12,10.39,10,4,3,1
specifies,9,8,8,3,3,1
specifying,10,7.92,9,4,3,1
spectrally,10,3.74,9,3,3,1
spectrometric,13,1.95,13,4,3,1
speculate,9,7.64,9,3,2,1
speculated,10,6.78,11,4,3,1
speculating,11,6.7,11,4,3,1
speculative,11,7.49,11,4,3,1
speculatively,13,3.99,13,5,4,1
spiritually,11,7.22,10,4,3,1
spiritual,9,9.68,9,3,2,1
spiritualize,12,2.94,11,4,3,1
splendidly,10,4.42,10,3,2,1
splendiferous,13,3.64,12,4,1,1
splintered,10,5.14,8,2,3,1
sponsoring,10,7.78,8,3,2,1
spontaneous,11,7.78,10,3,2,1
spontaneously,13,6.99,12,4,3,1
sportsmanlike,13,3.78,12,3,4,1
sportsmen's,11,2.89,10,2,4,1
spreadeagle,11,4.28,9,3,0,1
Springfield's,13,3.87,10,2,0,1
stabilized,10,6.18,8,3,3,1
stabilizes,10,5.13,9,4,3,1
stabilizing,11,6.13,9,4,3,1
socialistic,11,5.75,9,4,4,1
socialized,10,6.78,7,3,4,1
socializes,10,3.3,8,4,4,1
society's,9,7.33,8,3,3,1
socioeconomic,13,6.25,13,7,3,1
sociological,12,6.84,10,5,4,1
sociologically,14,4.06,11,5,5,1
softhearted,11,1.79,10,3,3,1
solicited,9,7.1,9,4,2,1
soliciting,10,7.21,9,4,2,1
solicitous,10,4.09,9,4,2,1
solidifies,10,4.03,9,4,3,1
somebody's,10,7.22,8,3,3,1
somnambulate,12,0,12,4,3,1
sophisticated,13,8.81,12,5,5,1
sparkling,9,6.53,8,3,2,1
slanderous,10,6.22,8,3,2,1
slaughtering,12,6,7,3,2,1
smoldering,10,5.29,8,3,2,1
smolderingly,12,0,10,4,0,1
sidesplitting,13,2.08,10,3,3,1
significant,11,10.38,11,4,3,1
significantly,13,9.3,13,5,4,1
significants,12,1.39,12,4,0,1
signifies,9,6.38,8,3,3,1
silhouetted,11,4.29,8,4,2,1
similarly,9,9.15,8,4,3,1
simplified,10,7.63,9,3,3,1
simplifies,10,6.27,9,3,3,1
simplistic,10,7.74,10,3,2,1
simulated,9,7.7,10,4,3,1
simultaneous,12,8.16,10,4,2,1
simultaneously,14,8.98,12,5,3,1
sincerest,9,5.76,9,3,2,1
singlehandedly,14,5.18,13,5,4,1
singularize,11,0,10,4,3,1
singularly,10,5.8,10,4,3,1
sinusoidal,10,4.8,8,4,3,1
skeptically,11,4.03,9,3,3,1
shamefacedly,12,3.14,9,3,4,1
sharpening,10,6.19,8,3,3,1
shatterproof,12,3.4,8,3,2,1
shorthanded,11,4.85,10,3,3,1
shortsighted,12,5.7,9,3,3,1
secularized,11,4.33,10,4,3,1
sedimentary,11,5.21,11,5,2,1
seductive,9,6.42,8,3,3,1
segregated,10,6.24,10,4,4,1
seismological,13,3.66,11,5,4,1
selectively,11,7.35,10,4,3,1
selfeffacing,12,0,10,4,4,1
semiautomatic,13,5.24,12,6,4,1
semicircular,12,3.26,11,5,3,1
semiprecious,12,2.56,10,4,2,1
semipublic,10,2.83,10,4,0,1
semiquantitative,16,0,15,6,3,1
semiweekly,10,2.71,9,4,3,1
semitropical,12,0.69,11,5,4,1
senatorial,10,5.65,10,4,3,1
sensational,11,6.61,9,4,4,1
senselessly,11,4.06,9,3,3,1
sensitively,11,4.16,10,4,3,1
sensitized,10,4.94,9,3,3,1
sentimental,11,6.88,10,4,3,1
sentimentalize,14,1.61,12,5,4,1
separated,9,8.76,9,4,3,1
separately,10,8.8,9,4,3,1
separates,9,7.07,8,3,3,1
separating,10,7.4,9,4,3,1
sequential,10,7.67,8,3,3,1
serviceable,11,5.51,8,4,3,1
sexualized,10,3.14,10,3,4,1
Shakespeare's,13,6.18,8,2,0,1
scatterbrained,14,3,10,3,3,1
schematic,9,7.61,8,3,2,1
schematically,13,3.14,10,4,3,1
schizophrenic,13,6.56,12,4,2,1
scholastic,10,6.23,9,3,2,1
scholastically,14,2.48,11,4,3,1
scholastics,11,4.22,10,3,0,1
schoolgirlish,13,1.1,9,3,3,1
schoolmaster's,14,0,10,3,3,1
scientifically,14,7.48,11,4,4,1
scientific,10,10.39,9,3,3,1
scintillating,13,4.62,9,4,2,1
scrambling,10,7.09,9,3,2,1
scriptural,10,6.41,9,3,3,1
scrumptious,11,4.16,9,2,1,1
scrupulous,10,5.55,10,3,2,1
scrupulously,12,5.15,12,4,3,1
scrutinize,10,5.21,8,3,2,1
scrutinized,11,5.62,9,3,3,1
scrutinizing,12,4.44,10,4,3,1
sculptural,10,3.76,9,3,3,1
secondary,9,9.45,9,4,1,1
secondarily,11,5.26,11,5,3,1
secondhand,10,5.81,10,3,2,1
secretarial,11,5.87,11,4,2,1
secretary's,11,5.12,10,4,2,1
sectarian,9,6.35,9,3,2,1
sectionalized,13,0,10,4,5,1
sacrificial,11,6.44,9,4,3,1
sacrificing,11,7.13,10,4,3,1
sacrilegious,12,4.06,10,4,3,1
sanctified,10,5.99,9,3,3,1
sanctimonious,13,5.75,12,4,3,1
sanctioned,10,7.51,7,2,3,1
sanctuary's,11,1.95,10,4,3,1
sarcastic,9,7.95,9,3,2,1
sarcastically,13,6.09,11,4,3,1
satirical,9,6.11,8,4,3,1
satirically,11,3.26,9,4,4,1
satisfactorily,14,6.21,14,6,4,1
satisfactory,12,7.84,12,5,3,1
satisfies,9,6.67,8,3,3,1
saturated,9,7.17,9,4,3,1
Saturday's,10,6.26,7,3,3,1
scandalous,10,5.95,8,3,2,1
scandalized,11,4.06,9,3,3,1
Robinson's,10,5.61,8,3,3,1
romantically,12,5.72,10,4,2,1
romanticize,11,3.53,10,4,2,1
Roosevelt's,11,4.93,9,3,0,1
rotationally,12,2.77,9,5,5,1
sacrificed,10,7.37,9,3,3,1
retracted,9,6.15,9,3,3,1
retranslated,12,2.94,12,4,3,1
retreating,10,5.98,8,3,2,1
retroactive,11,6.37,10,4,3,1
retrograde,10,5.72,9,3,1,1
retrogressive,13,3.74,11,4,3,1
reunited,8,6,9,4,4,1
reusable,8,7.06,8,4,3,1
revelatory,10,3.83,10,5,2,1
reverberate,11,3.74,9,4,1,1
reverberated,12,4.23,11,5,2,1
reverential,11,3.83,9,4,3,1
reverently,10,4.36,10,4,3,1
reversible,10,6.54,8,4,3,1
revisionist,11,7.13,9,4,4,1
revisited,9,6.62,9,4,3,1
revitalize,10,5.34,8,4,3,1
revivified,10,2.77,9,4,4,1
revolutionize,13,5.77,10,5,3,1
revolutionized,14,5.51,11,5,4,1
revolution's,12,3.91,9,4,3,1
revolving,9,6.71,8,3,3,1
rewarding,9,7.73,8,3,2,1
rhetorical,10,7.38,8,4,2,1
rhythmically,12,5.91,8,3,3,1
ribonucleic,11,2.56,11,5,3,1
ridiculed,9,6.67,9,3,2,1
ridiculing,10,5.55,10,4,2,1
ridiculous,10,9.22,10,4,2,1
rigorously,10,6.05,8,4,3,1
ritualistic,11,5.65,11,4,3,1
ritualized,10,4.52,9,3,3,1
roadbuilding,12,2.3,9,3,3,1
repentant,9,7.18,9,3,2,1
repetitious,11,5.15,9,4,2,1
repetitive,10,8.71,9,4,2,1
replenish,9,5.99,8,3,3,1
replenished,11,5.28,9,3,4,1
replicate,9,6.96,8,3,3,1
reportedly,10,8.24,10,4,4,1
reportorial,11,0.69,10,4,4,1
reprehensible,13,6.58,12,5,3,1
represent,9,9.98,9,3,1,1
representational,16,5.11,14,6,3,1
represented,11,9.13,11,4,2,1
represents,10,9.26,10,3,2,1
repressive,10,6.76,8,3,3,1
reprimanded,11,5.5,11,4,2,1
reprinted,9,8.02,9,3,3,1
reprobating,11,0,10,4,2,1
reproduce,9,8.45,8,3,3,1
reproduced,10,7.95,9,3,4,1
reproduces,10,5.47,10,4,4,1
reproducible,12,6.17,11,5,4,1
reproducibly,12,3.22,12,5,5,1
reproducing,11,6.71,10,4,4,1
reproductive,12,7.6,11,4,4,1
reprovingly,11,0,10,4,3,1
reptilian,9,5.89,9,3,2,1
repudiate,9,5.48,9,4,1,1
repudiated,10,5.02,11,5,2,1
repugnant,9,6.42,9,3,2,1
repulsive,9,6.62,8,3,3,1
reputable,9,8.11,9,4,3,1
reputation's,12,0,10,4,4,1
reputedly,9,5.38,10,4,4,1
requested,9,9.53,9,3,3,1
requisite,9,6.93,8,3,2,1
requisitioned,13,3.26,10,4,4,1
researchable,12,2.77,8,4,3,1
researching,11,8.28,7,3,3,1
resembled,9,6.56,8,3,3,1
resembles,9,7.58,8,3,3,1
resembling,10,7.23,9,4,3,1
residential,11,8.12,9,4,3,1
residentially,13,4.16,10,5,4,1
resignedly,10,3.93,9,4,3,1
resilient,9,5.53,9,3,2,1
resistible,10,1.95,9,4,3,1
resolutely,10,5.2,9,4,2,1
resolving,9,7.54,8,3,3,1
resounding,10,6.41,8,3,2,1
resourceful,11,6.08,8,3,2,1
resourcefully,13,0.69,10,4,3,1
respected,9,8.82,9,3,2,1
respectful,10,7.08,9,3,2,1
respectable,11,7.59,10,4,2,1
respecting,10,7.42,9,3,2,1
respectively,12,8.69,11,4,3,1
respiratory,11,7.1,11,5,4,1
resplendent,11,5.84,11,3,2,1
responded,9,9.51,9,3,2,1
respondent's,12,3.91,11,3,3,1
responsible,11,10.76,10,4,1,1
responsibly,11,6.6,11,4,2,1
responsive,10,7.94,9,3,2,1
responsively,12,2.48,11,4,3,1
restorability,13,0,13,6,0,1
restrained,10,6.95,8,2,3,1
restricted,10,9.08,10,3,3,1
restricting,11,8.07,10,3,3,1
restricts,9,6.71,9,2,3,1
restructure,11,6.42,9,3,3,1
restructured,12,5.5,10,3,4,1
resurrected,11,6.71,10,4,3,1
resurrecting,12,4.86,10,4,3,1
resuscitate,11,3.93,9,4,1,1
resuspended,11,2.3,11,4,4,1
retaliate,9,6.41,8,4,1,1
retaliated,10,5.02,10,5,2,1
retentive,9,6,8,3,3,1
regardless,10,9.93,9,3,2,1
regenerate,10,6.67,9,4,3,1
regenerates,11,6.1,10,4,4,1
regimented,10,4.11,10,4,2,1
regionally,10,5.42,7,4,3,1
registered,10,9.78,8,3,2,1
registrant's,12,1.1,11,3,3,1
regretfully,11,5.31,9,4,3,1
regrettable,11,5.52,9,4,2,1
regrettably,11,6.12,10,4,3,1
regretted,9,6.67,8,3,2,1
regularize,10,2.77,9,4,3,1
regularly,9,9.74,9,4,3,1
regulated,9,8.14,10,4,3,1
regulating,10,7.06,10,4,3,1
regulative,10,4.01,10,4,3,1
regulatory,10,8.18,11,5,3,1
regurgitate,11,5.17,9,4,1,1
rehabilitate,12,5.51,11,5,2,1
rehabilitating,14,4.65,13,6,3,1
rehabilitations,15,1.1,14,6,0,1
reimburseable,13,0,10,5,4,1
reimbursed,10,6.75,8,3,4,1
reimburses,10,2.89,9,4,4,1
reincarnate,11,4.91,10,4,4,1
reincarnated,12,5.92,12,5,5,1
reinforce,9,7.36,8,3,3,1
reinforced,10,7.32,9,3,4,1
reinforces,10,6.34,10,4,4,1
reinstall,9,8.22,8,3,3,1
reinstated,10,5.78,10,4,4,1
reintroduces,12,3.14,12,5,4,1
reinterpret,11,4.43,10,4,2,1
reinterpreted,13,4.33,12,5,3,1
reiterate,9,6.92,8,4,2,1
reiterated,10,6.41,10,5,3,1
reiterates,10,4.84,9,4,3,1
reiterating,11,5.31,10,5,3,1
rejecting,9,7.4,8,3,3,1
rejuvenate,10,4.01,9,4,3,1
relational,10,8.51,8,4,3,1
relatively,10,10.02,9,4,3,1
relativistic,12,6.9,12,5,4,1
relegated,9,6.61,9,4,2,1
relentless,10,7.39,9,3,2,1
relentlessly,12,6.19,11,4,3,1
religiously,11,6.86,9,4,3,1
relinquish,10,6.14,9,3,1,1
relinquished,12,5.24,10,3,2,1
reluctant,9,8.02,9,3,2,1
reluctantly,11,7.25,11,4,3,1
remarkable,10,8.36,9,4,2,1
remarkably,10,7.81,10,4,3,1
remembered,10,8.81,8,3,2,1
remembers,9,7.88,8,3,2,1
remilitarize,12,1.61,11,5,3,1
reminisces,10,3.97,9,4,2,1
remonstrated,12,2.48,12,4,4,1
remonstrate,11,3,10,3,3,1
remorseless,11,3.66,9,3,2,1
removable,9,7.93,8,4,3,1
remunerate,10,1.39,10,4,2,1
remunerative,12,3.93,12,5,3,1
renouncing,10,4.89,8,3,3,1
renovated,9,5.88,9,4,2,1
reopening,9,5.49,8,4,3,1
reorganize,10,6.1,9,4,3,1
reorganized,11,6.17,10,4,4,1
reorganizing,12,5.56,11,5,4,1
reoriented,10,2.77,10,5,3,1
repatriate,10,4.23,9,4,3,1
repeatedly,10,8.99,9,4,3,1
reassuring,10,6.61,8,3,4,1
reassuringly,12,4.55,10,4,5,1
rebellious,10,6.41,8,3,2,1
rebelliously,12,2.48,10,4,3,1
recalcitrant,12,5.4,12,4,2,1
recalculated,12,4.48,13,5,4,1
recapitulate,12,3.76,11,5,3,1
recaptured,10,4.65,8,3,4,1
receptionist's,14,2.94,11,4,5,1
receptive,9,6.94,8,3,3,1
rechartering,12,2.2,9,4,3,1
reciprocal,10,6.7,10,4,2,1
reciprocate,11,5.75,10,4,2,1
reclassified,12,4.14,10,4,4,1
recognizable,12,7.02,11,5,3,1
recognized,10,9.72,9,3,3,1
recognizes,10,8.11,10,4,3,1
recognizing,11,7.82,10,4,3,1
recollected,11,3.09,10,4,2,1
reconvened,10,3.5,9,3,4,1
reconvenes,10,2.64,9,3,4,1
recommended,11,10.03,10,4,2,1
recommending,12,7.43,10,4,2,1
recommends,10,8.06,9,3,2,1
reconcile,9,7.07,8,3,2,1
reconciled,10,6.19,9,3,3,1
reconciles,10,4.44,9,3,3,1
recondition,11,3.78,9,4,2,1
reconsider,10,7.47,9,4,2,1
reconsidered,12,5.82,10,4,3,1
reconstitute,12,4.52,11,4,3,1
reconstruct,11,6.68,11,3,3,1
reconstructs,12,3.14,12,3,4,1
reconstructed,13,6.34,13,4,4,1
recoverable,11,5.61,9,5,2,1
recovering,10,7.83,8,4,2,1
recreated,9,6.13,9,4,3,1
recreating,10,5.98,9,4,3,1
recruited,9,7.28,8,3,2,1
recreational,12,8.16,10,5,2,1
recriminate,11,0.69,10,4,3,1
rectangular,11,7.26,11,4,3,1
rectilinear,11,4.62,10,4,3,1
recumbent,9,5.45,9,3,3,1
recuperate,10,4.88,9,4,1,1
recurrently,11,3.09,9,4,4,1
redecorate,10,4.3,8,4,3,1
redecorated,11,3.78,10,5,4,1
rededicate,10,2.56,9,4,2,1
redefined,9,6.36,8,3,4,1
redemptive,10,4.67,9,3,2,1
redheaded,9,5.94,8,3,3,1
redirecting,11,6.31,10,4,3,1
rediscover,10,4.93,9,4,2,1
rediscovering,13,4.71,11,5,3,1
rediscovers,11,2.94,10,4,3,1
redistribute,12,7.47,12,4,3,1
redistributed,13,7.05,14,5,4,1
redistricting,13,2.48,12,4,0,1
reduplicate,11,0,10,4,4,1
reelected,9,5.29,9,4,3,1
reestablish,11,5.72,10,4,2,1
reexamine,9,4.98,9,4,2,1
referential,11,5.77,8,4,4,1
reflected,9,8.29,9,3,3,1
reflecting,10,8.13,9,3,3,1
reflective,10,7.04,9,3,3,1
reforming,9,6.14,8,3,3,1
reformulated,12,5.34,13,5,4,1
refractive,10,5.49,9,3,3,1
refractory,10,5.19,10,4,3,1
refreshing,10,7.52,8,3,3,1
refreshingly,12,4.6,10,4,4,1
refrigerate,11,6.1,10,4,2,1
refrigerated,12,5.81,12,5,3,1
refurbished,11,6.75,8,3,3,1
radiating,9,5.89,8,4,3,1
radioactive,11,7.92,10,5,3,1
rambunctious,12,4.79,10,3,1,1
rationalist,11,5.34,8,3,2,1
rationalistic,13,3.47,10,4,3,1
rationalize,11,6.79,7,3,2,1
rationalized,12,5.62,8,3,3,1
rattlebrained,13,0,9,3,0,1
reacquainted,12,2.77,10,3,3,1
reactivate,10,5.03,9,4,4,1
reactivated,11,5,11,5,5,1
readjusted,10,4.11,9,3,3,1
realistic,9,9.18,9,3,3,1
realistically,13,7.32,11,4,4,1
realizing,9,8.16,8,3,2,1
reappearing,11,4.78,8,3,3,1
reapportioned,13,0,9,3,4,1
rearranged,10,6.4,8,2,3,1
rearranging,11,5.89,9,3,3,1
reasonably,10,9.34,8,4,3,1
reassemble,10,5.63,8,3,3,1
reassembled,11,5.15,9,3,4,1
pulmonary,9,6.33,9,4,1,1
pulverized,10,4.51,9,3,3,1
punctuated,10,6.11,10,4,2,1
punishable,10,6.7,8,4,3,1
puritanical,11,4.99,11,5,3,1
purported,9,6.8,8,3,2,1
purportedly,11,5.96,10,4,3,1
purporting,10,5.61,8,3,2,1
purposefully,12,6.28,8,4,3,1
purposeless,11,4.03,8,3,2,1
quadratic,9,6,9,3,2,1
quadrupled,10,5.37,9,3,3,1
qualifies,9,7.58,8,3,2,1
qualitative,11,7.02,10,4,2,1
qualitatively,13,5.82,12,5,3,1
quantifiable,12,5.31,11,4,3,1
quantitative,12,7.5,11,4,2,1
quantitatively,14,5.05,13,5,3,1
quarrelsome,11,3.33,8,3,2,1
quarterly,9,8.81,8,3,3,1
Quasimodo's,11,1.1,10,4,0,1
querulously,11,1.39,10,4,2,1
questionable,12,8.25,10,4,3,1
questioned,10,8.28,8,2,3,1
questioningly,13,4.62,11,4,4,1
quickening,10,6.5,8,3,3,1
quicksilver,11,6.08,9,3,2,1
quintessential,14,6.18,11,4,3,1
programmed,10,8.44,8,2,2,1
prognosticate,13,2.2,12,4,4,1
progressed,10,7.1,8,2,3,1
progresses,10,6.94,9,3,3,1
progressing,11,6.57,9,3,3,1
progressive,11,9.1,9,3,3,1
progressively,13,7.04,11,4,4,1
prohibited,10,9,10,4,3,1
prohibiting,11,7.29,10,4,3,1
prolonging,10,5.24,8,3,3,1
prohibitive,11,6.25,10,4,3,1
prohibits,9,7.58,9,3,3,1
projected,9,8.09,9,3,3,1
proletarian,11,5.15,11,4,2,1
proliferate,11,5.37,10,4,1,1
proliferated,12,4.26,12,5,2,1
prominent,9,8.55,9,3,2,1
prominently,11,6.65,11,4,3,1
promiscuous,11,6.43,11,3,2,1
promising,9,8.28,8,3,2,1
promissory,10,4.19,9,4,2,1
promoting,9,8.6,8,3,3,1
promotional,11,8.03,9,4,4,1
pronounced,10,8.6,8,2,3,1
pronouncing,11,6.14,9,3,3,1
propagandistic,14,4.39,14,5,4,1
propagandize,12,3.5,11,4,3,1
propagate,9,7.3,8,3,2,1
propagated,10,7.08,10,4,3,1
propelling,10,4.83,8,3,3,1
prophesied,10,5.8,8,3,3,1
prophesies,10,5.32,8,3,3,1
prophetic,9,6.45,8,3,3,1
prophetically,13,2.89,10,4,4,1
proportional,12,8.05,10,4,3,1
proportionally,14,5.81,11,5,4,1
proportionate,13,5.62,10,4,3,1
proportionately,15,5.93,12,5,4,1
propositioned,13,4.2,10,4,4,1
proprietary,11,8.72,11,4,2,1
propulsive,10,4.33,9,3,3,1
proscribed,10,5.76,9,2,3,1
prosecute,9,7.16,9,3,2,1
prosecuted,10,7.52,11,4,3,1
prosecuting,11,6.36,11,4,3,1
prosecution's,13,4.69,11,4,4,1
prospective,11,8.46,10,3,3,1
prosperous,10,7.12,8,3,2,1
protected,9,9.6,9,3,2,1
protesting,10,7.54,9,3,2,1
protecting,10,8.7,9,3,2,1
protectively,12,4.19,11,4,3,1
protested,9,7.3,9,3,2,1
protoplasmic,12,4.41,12,4,3,1
prototypical,12,5.18,11,5,4,1
protracted,10,6.31,10,3,2,1
protruded,9,4.57,9,3,3,1
protruding,10,6.34,9,3,3,1
proverbial,10,6.76,9,3,2,1
Providence's,12,2.4,11,4,0,1
providential,12,4.79,10,4,4,1
provincial,10,7.76,8,3,2,1
provisioned,11,3.76,8,3,4,1
provocative,11,7.07,10,4,3,1
provocatively,13,4.8,12,5,4,1
proximate,9,4.76,9,3,2,1
prudentially,12,0,9,4,4,1
psychedelic,11,7.65,9,4,1,1
psychiatric,11,7.64,9,4,3,1
psychically,11,4.76,7,3,3,1
psychoactive,12,6.39,9,4,3,1
psychoanalyse,13,2.2,9,5,3,1
psychoanalytic,14,4.79,11,6,3,1
psychological,13,8.91,10,5,3,1
psychologically,15,7,11,5,4,1
psychopathic,12,5.26,9,4,3,1
psychopharmacological,21,2.71,17,8,5,1
psychosomatic,13,5.57,11,5,3,1
psychotherapeutic,17,4.04,14,6,2,1
publically,10,7.62,8,3,2,1
publicize,9,6.67,8,3,2,1
publicized,10,6.68,9,3,3,1
premarital,10,5.42,9,4,2,1
premature,9,7.46,8,3,2,1
prematurely,11,6.66,10,4,3,1
premeditate,11,1.1,10,4,2,1
premonitory,11,1.39,11,5,4,1
preoccupied,11,6.24,10,4,3,1
preoccupies,11,0.69,10,4,3,1
prepackaged,11,4.74,9,3,4,1
preparative,11,2.83,10,4,2,1
preparatory,11,5.97,11,5,2,1
preponderantly,14,0,14,5,3,1
preponderate,12,0,11,4,2,1
preprepared,11,2.64,10,3,0,1
prepubescent,12,4.94,12,4,0,1
prepositional,13,3.83,11,5,5,1
preposterous,12,6.54,11,4,1,1
prescribed,10,7.9,9,2,3,1
prescribes,10,5.34,9,2,3,1
prescriptive,12,5.12,11,3,3,1
presentable,11,5.34,10,4,3,1
presentational,14,3.09,11,5,4,1
presented,9,9.89,9,3,3,1
presenting,10,8.31,9,3,3,1
presently,9,8.85,8,3,3,1
preserving,10,7.66,8,3,3,1
presidential,12,8.73,10,4,3,1
president's,11,8.14,9,3,3,1
prestigious,11,7.47,9,3,2,1
presumable,10,4.08,9,4,3,1
presumably,10,9.15,10,4,4,1
presuming,9,6.58,8,3,3,1
presumptive,11,4.68,10,3,3,1
presumptuous,12,5.96,11,3,3,1
presuppose,10,5.1,8,3,3,1
presupposed,11,3.93,9,3,4,1
presupposes,11,5.81,10,4,4,1
pretended,9,6.84,9,3,3,1
pretending,10,8,9,3,3,1
pretentious,11,6.82,9,3,2,1
preternatural,13,4.44,11,4,3,1
prevailing,10,7.33,8,3,3,1
prevalent,9,7.51,9,3,3,1
preventable,11,5.74,10,4,2,1
preventative,12,6.4,11,4,2,1
prevented,9,8.32,9,3,2,1
preventive,10,7.23,9,3,2,1
previously,10,9.85,9,3,2,1
primarily,9,9.75,9,4,3,1
primordial,10,7.71,10,3,2,1
principally,11,6.71,9,4,2,1
principia,9,5.71,9,4,0,1
printable,9,6.43,8,3,2,1
privately,9,8.53,8,3,3,1
proclaimed,10,7.45,8,2,3,1
proclaiming,11,6.74,9,3,3,1
privileged,10,7.32,9,3,2,1
probabilistic,13,6.34,13,5,4,1
probationary,12,3.99,10,5,4,1
problematic,11,7.66,11,4,2,1
problematical,13,4.8,12,5,3,1
procedural,10,7.26,9,4,4,1
proceeded,9,8.08,8,3,3,1
processional,12,4.33,9,4,4,1
procrastinate,13,5.5,12,4,1,1
procreative,11,5.21,10,4,3,1
procurable,10,0.69,10,4,2,1
prodigious,10,5.21,8,3,2,1
productive,10,8.85,9,3,3,1
professedly,11,2.89,10,4,3,1
