0.387137453,0.5,0.4,0.333333333,0.5,1
0.450819672,0.5,0.8,0.333333333,0.5,1
0.448928121,0.5,0.6,0.333333333,0.5,1
0.499369483,0.5,0.6,0.333333333,0.5,1
0.35813367,0.5,0.6,0.333333333,0.5,1
0.398486759,0.5,0.8,0.333333333,0.5,1
0.441992434,0.5,0.6,0.333333333,0.5,1
0.333543506,0.5,0.8,0.333333333,0.5,1
0.442622951,0.5,0.8,0.666666667,0.5,1
0.597730139,0.5,0.8,0.666666667,0.5,0
0.270491803,0.5,0.6,0.666666667,1,2
0.438839849,0.5,0,0,0,2
0.810214376,0.5,0.6,0.333333333,0.5,0
0.647540984,0.5,0.6,0.333333333,1,1
0.40037831,0.5,0.6,0.333333333,0.5,1
0.523959647,0.5,0.6,0.333333333,0.5,0
0.830390921,0.5,0.6,0.333333333,1,1
0.235813367,0.5,0.6,0.333333333,0.5,1
0.436317781,0.5,0.4,0.333333333,0,1
0.293820933,0.5,0.6,0.333333333,0.5,1
0.367591425,0.5,0.8,0.333333333,0.5,1
0.501891551,0.5,0.6,0.333333333,0.5,1
0.532156368,0.5,0.6,0.333333333,0.5,0
0.437578815,0.5,0.8,0.666666667,1,0
0.389659521,0.5,0.6,0.333333333,1,2
0.592055485,0.5,0.4,0.333333333,0.5,0
0.721941992,0.5,0.6,0.666666667,1,0
0.322824716,0.5,0.6,0.333333333,1,0
0.337957125,0.5,0.6,0.666666667,1,0
0.178436318,0.5,0.6,0.333333333,1,0
0.443883985,0.5,0.8,0.666666667,1,2
0.515762926,0.5,0.4,0.333333333,0.5,0
0.353089533,0.5,0.6,0.333333333,1,0
0.376418663,0.5,0.8,0.666666667,1,1
0.377679697,0.5,0.4,0.333333333,0.5,0
0.448297604,0.5,0.4,0.333333333,1,2
0.620428752,0.5,0.6,0.333333333,0.5,1
0.351828499,0.5,0.6,0.333333333,0.5,2
0.761664565,0.5,0.6,0.333333333,0.5,2
0.709331652,0.5,0.8,0.333333333,0.5,1
0.290668348,0.5,0.6,0.333333333,0.5,2
0.755359395,0.5,0,0,0,1
0.472257251,0.5,0.8,0.333333333,0.5,1
0.257250946,0.5,0.6,0.333333333,0.5,1
0.486759142,0.5,0.8,0.333333333,0.5,1
0.461538462,0.5,0.6,0.333333333,0.5,1
0.536569987,0.5,0.6,0.333333333,0.5,1
0.31778058,0.5,0.8,0.333333333,0.5,1
0.354350567,0.5,0.8,0.333333333,0.5,1
0.523959647,0.5,0.6,0.333333333,0.5,0
0.35372005,0.5,1,0.666666667,1,2
0.754098361,0.5,0.6,0.333333333,0.5,1
0.286885246,0.5,0.8,0.666666667,0,2
0.684741488,0.5,0.6,0.333333333,0.5,1
0.378940731,0.5,0.6,0.333333333,0.5,2
0.869482976,0.5,0.6,0.333333333,0.5,0
0.716897856,0.5,0.8,0.333333333,1,1
0.273644388,0.5,0.8,0.333333333,0.5,1
0.373266078,0.5,0.8,0.333333333,0.5,1
0.313997478,0.5,0.6,0.333333333,0.5,2
0.778688525,0.5,0.6,0.333333333,0.5,2
0.639974779,0.5,0.8,0.333333333,0.5,1
0.368221942,0.5,0.8,0.333333333,0.5,1
0.266708701,0.5,0.8,0.333333333,0.5,1
0.319041614,0.5,0.4,0.333333333,0.5,2
0.684741488,0.5,0.6,0.333333333,0.5,0
0.416771753,0.5,0.8,0.666666667,1,2
0.795081967,0.5,0.6,0.333333333,0.5,2
0.585119798,0.5,0.6,0.333333333,0.5,1
0.474148802,0.5,0.8,0.333333333,0.5,2
0.853089533,0.5,0.6,0.333333333,0.5,1
0.433795712,0.5,0.8,0.666666667,0,2
0.761664565,0.5,0.8,0.333333333,0.5,2
0.881462799,0.5,0.6,0.333333333,0.5,1
0.418663304,0.5,0.8,0.333333333,0.5,1
0.481715006,0.5,0.6,0.333333333,0.5,0
0.416141236,0.5,0.8,0.666666667,1,1
0.527742749,0.5,0.6,0.333333333,0.5,0
0.609079445,0.5,0.6,0.333333333,1,2
0.692307692,0.5,0.8,0.333333333,0.5,0
0.717528373,0.5,0.6,0.333333333,1,1
0.330390921,0.5,0.6,0.333333333,0.5,1
0.465321564,0.5,0.6,0.333333333,0.5,2
0.697982346,0.5,0.6,0.333333333,0.5,1
0.362547289,0.5,0.6,0.333333333,0.5,2
0.684110971,0.5,0.6,0.333333333,0.5,1
0.39407314,0.5,0.6,0.333333333,0.5,2
0.645649433,0.5,0.6,0.333333333,0.5,0
0.399747793,0.5,0.6,0.333333333,1,0
0.583858764,0.5,0.6,0.666666667,1,0
0.759773014,0.5,0.4,0.333333333,1,1
0.546027743,0.5,0.6,0.666666667,0.5,0
0.382723834,0.5,0.8,1,1,0
0.755359395,0.5,0.4,0.333333333,1,0
0.839848676,0.5,0.4,0.333333333,1,0
0.309583859,0.5,0.8,0.666666667,1,1
0.291298865,0.5,0.4,0.333333333,0.5,2
0.988650694,0.5,0.4,0.333333333,0.5,1
0.532786885,0.5,0.8,0.666666667,0,0
0.845523329,0.5,0.6,0.333333333,1,0
0.802648172,0.5,0.4,0.333333333,1,1
0.363177806,0.5,0.6,0.333333333,0,1
0,0.5,0.8,0.333333333,0.5,1
0.409205549,0.5,0.6,0.333333333,0.5,0
0.264186633,0.5,0.8,0.333333333,1,2
0.674022699,0.5,0.6,0.333333333,0.5,1
0.330390921,0.5,0.6,0.333333333,0,2
0.665825977,0.5,0.8,0.333333333,0.5,2
0.689785624,0.5,0.4,0.333333333,0.5,1
0.441992434,0.5,0.6,0.333333333,0.5,0
0.418032787,0.5,0.8,0.666666667,1,0
0.580706179,0.5,0.6,0.333333333,1,0
0.455863808,0.5,0.6,0.333333333,1,1
0.214375788,0.5,0.8,0.333333333,0.5,2
0.68852459,0.5,0.6,0.333333333,0.5,1
0.327868852,0.5,0.6,0.333333333,0.5,2
0.606557377,0.5,0.4,0.333333333,0.5,1
0.229508197,0.5,0.6,0.333333333,0.5,0
0.551702396,0.5,0.8,0.666666667,1,2
0.634300126,0.5,0.6,0.333333333,0.5,1
0.504413619,0.5,0.8,0.333333333,0.5,1
0.4703657,0.5,0.6,0.333333333,0.5,0
0.5296343,0.5,0.6,0.333333333,1,1
0.541614124,0.5,0.6,0.333333333,0.5,2
0.74148802,0.5,0.6,0.333333333,0.5,1
0.216267339,0.5,0.6,0.333333333,0.5,1
0.355611602,0.5,0.6,0.333333333,0.5,2
0.66519546,0.5,0.6,0.333333333,0.5,1
0.474148802,0.5,0.6,0.333333333,0.5,1
0.369482976,0.5,0.6,0.333333333,0.5,2
0.668978562,0.5,0.6,0.333333333,0.5,1
0.356242119,0.5,0.6,0.333333333,0.5,1
0.363808323,0.5,1,0.666666667,0,1
0.460907945,0.5,0.6,0.333333333,0.5,1
0.406052963,0.5,0.8,0.333333333,0.5,1
0.5,0.5,0.8,0.333333333,0.5,2
0.576923077,0.5,0.6,0.333333333,0.5,1
0.454602774,0.5,0.8,0.333333333,0,1
0.483606557,0.5,0.6,0.333333333,0.5,1
0.472887768,0.5,0.6,0.333333333,0.5,0
0.348045397,0.5,0.6,0.333333333,1,1
0.491172762,0.5,0.6,0.333333333,0.5,1
0.286885246,0.5,0.6,0.333333333,0.5,2
0.875788146,0.5,0.6,0.333333333,0.5,2
0.826607818,0.5,0.8,0.333333333,0.5,1
0.418032787,0.5,0.4,0.333333333,0.5,2
0.825346784,0.5,0.6,0.333333333,0.5,1
0.422446406,0.5,0.6,0.333333333,0.5,2
0.796343001,0.5,0.8,0.333333333,0.5,1
0.455863808,0.5,0.8,0.333333333,0.5,1
0.363808323,0.5,0.6,0.333333333,0.5,1
0.4407314,0.5,0.4,0.333333333,0.5,2
0.733921816,0.5,0.6,0.333333333,0.5,1
0.376418663,0.5,0.4,0.333333333,0.5,0
0.430643127,0.5,0.8,0.666666667,1,2
0.931273644,0.5,0.6,0.333333333,0.5,2
0.591424968,0.5,0.6,0.333333333,0,1
0.450819672,0.5,0.6,0.333333333,0.5,1
0.525220681,0.5,0.6,0.666666667,0.5,2
0.611601513,0.5,0.4,0.333333333,0.5,1
0.414880202,0.5,0.6,0.333333333,0.5,0
0.40037831,0.5,0.6,0.666666667,1,2
0.723833544,0.5,0.6,0.666666667,0,1
0.466582598,0.5,0.8,0.666666667,0.5,0
0.20554855,0.5,0.6,0.666666667,1,1
0.571248424,0.5,0.8,0.666666667,0.5,1
0.335435057,0.5,0.6,0.333333333,0.5,2
0.534047919,0.5,0.2,0.333333333,0.5,0
0.4703657,0.5,0.4,0.333333333,1,0
0.467843632,0.5,0.4,0.333333333,1,2
0.791929382,0.5,0.4,0.333333333,0.5,0
0.554224464,0.5,0.6,0.333333333,1,0
0.68221942,0.5,0.6,0.333333333,1,1
0.415510719,0.5,0.6,0.333333333,0.5,0
0.331651955,0.5,0.6,0.333333333,1,1
0.41740227,0.5,0.6,0.333333333,0.5,1
0.462799496,0.5,0.6,0.333333333,0.5,0
0.598360656,0.5,0.6,0.333333333,1,0
0.379571248,0.5,0.6,0.333333333,1,1
0.366330391,0.5,0.6,0.333333333,0.5,1
0.345523329,0.5,0.6,0.333333333,0.5,1
0.309583859,0.5,0.8,0.333333333,0.5,1
0.404161412,0.5,0.6,0.333333333,0.5,0
0.254098361,0.5,0.8,0.666666667,1,2
0.686633039,0.5,0.6,0.333333333,0.5,1
0.362547289,0.5,0.6,0.333333333,0.5,2
0.5889029,0.5,0.6,0.333333333,0.5,2
0.578184111,0.5,0.6,0.333333333,0.5,1
0.339218159,0.5,0.8,0.333333333,0.5,1
0.441992434,0.5,0.6,0.333333333,0.5,1
0.424968474,0.5,1,0.666666667,0.5,0
0.315258512,0.5,0.8,0.666666667,1,2
0.651954603,0.5,0.6,0.333333333,0.5,1
0.4703657,0.5,0.6,0.333333333,0.5,1
0.501891551,0.5,0.8,0.333333333,0.5,1
0.307692308,0.5,0.8,0.333333333,0.5,2
0.662042875,0.5,0.6,0.333333333,0.5,1
0.503783102,0.5,0.6,0.333333333,0.5,1
0.296343001,0.5,0.6,0.333333333,0.5,2
0.768600252,0.5,0.8,0.333333333,0.5,1
0.458385876,0.5,0.6,0.333333333,0.5,0
0.439470366,0.5,0.8,0.666666667,1,1
0.569356873,0.5,0.8,0.666666667,0.5,1
0.344262295,0.5,0.8,0.333333333,0.5,2
0.624842371,0.5,0.6,0.333333333,0.5,1
0.389029004,0.5,0.6,0.333333333,0.5,1
0.320933165,0.5,0.6,0.333333333,0.5,1
0.441361917,0.5,0.6,0.333333333,0.5,1
0.496847415,0.5,0.6,0.333333333,0.5,0
0.426229508,0.5,0.8,0.666666667,1,0
0.326607818,0.5,0.8,0.333333333,1,1
0.230769231,0.5,0.6,0.333333333,0.5,1
0.399117276,0.5,0.6,0.333333333,0.5,1
0.426860025,0.5,0.6,0.333333333,0.5,0
0.80517024,0.5,0.6,0.333333333,1,2
0.813366961,0.5,0.6,0.333333333,0.5,1
0.539722573,0.5,0.6,0.333333333,0.5,1
0.442622951,0.5,0.8,0.333333333,0.5,1
0.501261034,0.5,0.8,0.333333333,0.5,2
0.656368222,0.5,0.6,0.333333333,0.5,1
0.295081967,0.5,0.6,0.333333333,0.5,0
0.769230769,0.5,0.6,0.333333333,1,1
0.351828499,0.5,0.6,0.333333333,0.5,2
0.836696091,0.5,0.4,0.333333333,0.5,2
0.623581337,0.5,0.6,0.333333333,0.5,2
0.738335435,0.5,0.6,0.333333333,0.5,0
0.755989912,0.5,0.6,0.333333333,1,1
0.336065574,0.5,0.6,0.333333333,0.5,0
0.59331652,0.5,0.6,0.333333333,1,2
0.720680958,0.5,0.8,0.333333333,0.5,1
0.452711223,0.5,0.4,0.333333333,0.5,0
0.399117276,0.5,0.6,0.333333333,1,0
0.551071879,0.5,1,0.666666667,1,1
0.298234552,0.5,0.6,0.333333333,0.5,1
0.430643127,0.5,0.6,0.333333333,0.5,2
0.586380832,0.5,0.6,0.333333333,0.5,2
0.639974779,0.5,0.6,0.333333333,0.5,0
0.544766709,0.5,0.8,0.333333333,1,1
0.416141236,0.5,0.8,0.333333333,0.5,1
0.398486759,0.5,0.6,0.333333333,0.5,1
0.536569987,0.5,0.8,0.333333333,0.5,1
0.442622951,0.5,0.6,0.333333333,0.5,1
0.435687264,0.5,0.8,0.333333333,0.5,1
0.450189155,0.5,0.8,0.333333333,0.5,1
0.482345523,0.5,0.6,0.333333333,0.5,2
0.631147541,0.5,0.8,0.333333333,0.5,2
0.719419924,0.5,0.6,0.333333333,0.5,1
0.511979823,0.5,0.6,0.333333333,0.5,1
0.428751576,0.5,0.4,0.333333333,0.5,0
0.352459016,0.5,0.6,0.333333333,1,1
0.35813367,0.5,0.6,0.333333333,0.5,1
0.421185372,0.5,0.8,0.333333333,0.5,1
0.511979823,0.5,0.8,0.333333333,0.5,1
0.418032787,0.5,0.8,0.333333333,0.5,1
0.46406053,0.5,0.8,0.333333333,0.5,1
0.521437579,0.5,0.8,0.333333333,0,0
0.507566204,0.5,0.6,0.333333333,1,1
0.412358134,0.5,0.8,0.333333333,0.5,1
0.24148802,0.5,0.8,0.333333333,0.5,1
0.452080706,0.5,0.6,0.333333333,0.5,1
0.214375788,0.5,0.8,0.333333333,0.5,1
0.397225725,0.5,0.6,0.333333333,0.5,1
0.268600252,0.5,0.6,0.333333333,0.5,2
0.65258512,0.5,0.8,0.333333333,0.5,2
0.849306431,0.5,0.6,0.333333333,0.5,1
0.422446406,0.5,0.8,0.666666667,0.5,0
0.588272383,0.5,0.6,0.333333333,1,2
0.72887768,0.5,0.8,0.333333333,0.5,1
0.465952081,0.5,0.6,0.333333333,0.5,0
0.525220681,0.5,0.8,0.333333333,1,1
0.433795712,0.5,0.6,0.333333333,0.5,1
0.435687264,0.5,0.6,0.333333333,0.5,1
0.366960908,0.5,0.8,0.333333333,0,1
0.589533417,0.5,0.8,0.666666667,0.5,0
0.490542245,0.5,0.8,0.666666667,1,2
0.846784363,0.5,0.6,0.333333333,0.5,2
0.807692308,0.5,0.8,0.333333333,0.5,0
0.69924338,0.5,1,0.666666667,1,1
0.497477932,0.5,0.6,0.333333333,0.5,1
0.592055485,0.5,0.8,0.666666667,0.5,2
0.600882724,0.5,0.8,0.333333333,0.5,1
0.330390921,0.5,0.6,0.333333333,0.5,1
0.30075662,0.5,0.8,0.333333333,0.5,2
0.837326608,0.5,0.8,0.666666667,0.5,1
0.303909206,0.5,0.8,0.333333333,0.5,1
0.455233291,0.5,0.4,0.333333333,0.5,0
0.233921816,0.5,0.6,0.333333333,1,0
0.259142497,0.5,0.6,0.333333333,1,1
0.278688525,0.5,0.8,0.333333333,0.5,2
0.627364439,0.5,0.8,0.333333333,0.5,1
0.526481715,0.5,0.8,0.333333333,0.5,2
0.918032787,0.5,0.6,0.333333333,0.5,0
0.409205549,0.5,0.8,0.666666667,1,0
0.309583859,0.5,1,0.666666667,1,1
0.41740227,0.5,0.6,0.333333333,0.5,2
0.606557377,0.5,0.6,0.333333333,0.5,0
0.595838588,0.5,0.6,0.333333333,1,1
0.500630517,0.5,0.4,0.333333333,0.5,1
0.42370744,0.5,0.6,0.333333333,0.5,1
0.448297604,0.5,0.8,0.333333333,0.5,2
0.73518285,0.5,0.8,0.333333333,0.5,1
0.378940731,0.5,0.8,0.333333333,0.5,2
0.845523329,0.5,0.4,0.333333333,0.5,1
0.305800757,0.5,0.8,0.333333333,0.5,2
0.63556116,0.5,0.8,0.333333333,0.5,1
0.436948298,0.5,0.8,0.333333333,0.5,0
0.34110971,0.5,0.8,0.666666667,1,1
0.527112232,0.5,0.6,0.333333333,0.5,0
0.315889029,0.5,0.8,0.666666667,1,1
0.509457755,0.5,0.6,0.333333333,0.5,2
0.644388398,0.5,0.6,0.333333333,0.5,1
0.544136192,0.5,0.6,0.333333333,0.5,0
0.568726356,0.5,0.8,0.333333333,1,1
0.299495586,0.5,0.6,0.333333333,0.5,1
0.368852459,0.5,0.4,0.333333333,0.5,1
